pix,year,for_age_2003,for_con_2003,for_pro,elev,p1_trend,p1_trend_slope,trend_20yrs,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,fire,harv,insc,gfc,canlad,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos
125228,2003,76.877,47.632,0,388.869,2,-4.861,1,,,-7.647,0.0,0.875,-5.24,4.556,2.0,0.437,-2.62,4.859,-3.0,1.751,-10.478,4.954,3.0,0,1,0,1,3,,,,,,
125230,2003,93.735,58.268,0,379.147,2,-4.89,1,,,-7.612,0.0,-3.443,-1.5,4.569,2.0,-1.722,-0.75,4.843,-3.0,-6.886,-3.0,4.922,3.0,0,1,0,3,1,,,,,,
125231,2003,92.992,63.111,0,367.911,2,-3.79,,,,-7.592,0.0,-5.259,-0.117,4.575,2.0,-2.63,-0.058,4.832,-3.0,-10.519,-0.235,4.897,3.0,0,1,0,3,2,,,,,,
125233,2003,102.383,57.919,0,355.747,2,-4.224,,,,-7.559,0.0,-1.041,-5.885,4.585,2.0,-0.521,-2.942,4.815,-3.0,-2.081,-11.77,4.864,3.0,0,0,0,4,3,,,,,,
125235,2003,80.468,26.608,0,345.106,2,-3.275,1,,,-7.523,0.0,4.829,-0.037,4.599,2.0,2.415,-0.019,4.799,-3.005,9.657,-0.073,4.833,3.0,0,0,0,5,3,,,,,,
125263,2003,85.658,77.979,0,256.554,2,-3.819,,,,-7.219,-1.0,-3.487,-0.613,4.891,1.0,-1.743,-0.306,4.77,-4.0,-6.975,-1.227,4.608,4.0,0,0,0,1,2,,,,,,
125264,2003,82.504,76.914,0,260.382,2,-3.852,,,,-7.21,-1.0,0.535,-2.4,4.901,1.0,0.268,-1.2,4.763,-4.0,1.069,-4.8,4.605,4.0,0,0,0,2,1,,,,,,
125307,2003,78.826,76.337,0,260.311,2,-4.833,2,,,-6.774,-1.0,-1.959,-1.742,5.336,1.0,-0.979,-0.871,4.673,-4.726,-3.917,-3.484,4.396,4.0,0,0,0,1,0,,,,,,
125332,2003,89.923,41.379,0,305.674,2,-6.593,1,,,-6.48,0.0,-3.404,0.135,5.568,1.957,-1.702,0.067,4.604,-4.0,-6.809,0.272,4.261,3.0,0,0,0,1,0,,,,,,
125333,2003,79.851,29.25,0,306.197,2,-8.123,1,,,-6.47,0.0,0.983,-0.96,5.578,2.0,0.491,-0.48,4.599,-4.0,1.965,-1.921,4.258,3.0,0,0,0,1,0,,,,,,
125334,2003,81.201,24.977,0,303.572,2,-7.946,5,,,-6.46,0.0,6.936,-1.446,5.589,1.846,3.468,-0.723,4.594,-4.0,13.872,-2.892,4.253,3.0,0,0,0,1,0,,,,,,
125335,2003,92.197,16.43,0,296.403,2,-5.743,5,,,-6.45,-0.505,4.956,-0.331,5.598,1.118,2.478,-0.166,4.582,-4.0,9.913,-0.664,4.24,3.505,0,0,0,1,0,,,,,,
125336,2003,105.499,10.122,0,284.543,2,-6.18,5,,,-6.44,-0.98,-1.493,0.416,5.601,1.0,-0.747,0.208,4.576,-4.412,-2.987,0.831,4.225,3.98,0,0,0,3,2,,,,,,
125337,2003,102.19,17.228,0,271.841,2,-7.899,1,,,-6.431,-1.0,-1.384,-0.987,5.611,1.0,-0.692,-0.493,4.578,-4.955,-2.767,-1.975,4.202,4.0,0,0,0,3,2,,,,,,
125338,2003,92.202,28.461,0,263.554,2,-6.801,1,,,-6.416,-0.989,0.645,-1.754,5.618,1.011,0.323,-0.877,4.582,-4.989,1.29,-3.508,4.179,3.989,0,0,0,3,2,,,,,,
125339,2003,84.15,42.187,0,248.955,2,-5.819,,,,-6.403,-0.541,1.731,-2.642,5.629,1.459,0.866,-1.321,4.586,-4.541,3.462,-5.283,4.154,3.541,0,0,0,3,2,,,,,,
125340,2003,78.052,60.907,0,231.536,2,-5.677,,,,-6.391,-0.12,5.62,-3.373,5.634,1.88,2.81,-1.687,4.586,-4.12,11.241,-6.745,4.128,3.12,0,0,0,3,0,,,,,,
125351,2003,85.943,63.688,0,242.926,2,-6.567,1,,,-6.262,0.0,2.803,-5.581,5.752,2.0,1.401,-2.791,4.631,-4.0,5.606,-11.162,4.031,3.0,0,0,0,1,0,,,,,,
125352,2003,94.818,58.979,0,241.76,2,-6.001,1,,,-6.256,0.0,-3.446,-5.077,5.764,2.0,-1.723,-2.539,4.632,-4.0,-6.891,-10.154,4.027,3.0,0,0,0,1,0,,,,,,
125356,2003,103.095,66.332,0,268.54,2,-6.402,1,,,-6.211,-0.88,-1.417,-3.142,5.817,1.12,-0.708,-1.571,4.645,-4.88,-2.835,-6.284,4.014,3.88,0,0,0,1,1,,,,,,
125357,2003,99.484,44.479,0,267.383,2,-4.34,1,,,-6.202,-0.569,-2.679,-1.811,5.829,1.431,-1.339,-0.906,4.648,-4.569,-5.358,-3.62,4.01,3.569,0,0,0,1,1,,,,,,
125360,2003,87.784,29.193,0,298.049,2,-4.751,1,,,-6.164,-1.0,1.873,0.878,5.871,1.0,0.936,0.439,4.658,-5.0,3.746,1.757,3.998,4.0,0,0,0,0,0,,,,,,
125363,2003,92.456,20.847,0,275.008,2,-4.707,,,,-6.145,-0.2,2.904,0.097,5.903,1.8,1.452,0.049,4.66,-4.2,5.807,0.195,3.97,3.2,0,0,0,1,0,,,,,,
125387,2003,75.533,65.853,0,214.316,2,-6.979,1,,,-5.886,0.0,0.204,-11.828,6.15,2.0,0.102,-5.914,4.788,-5.0,0.406,-23.656,3.728,4.0,0,3,0,1,3,,,,,,
126128,2003,86.084,47.764,0,407.069,2,-3.579,1,,,-8.659,0.0,2.095,0.189,3.806,2.0,1.048,0.094,5.475,-3.0,4.189,0.379,5.615,3.0,0,0,0,0,0,,,,,,
126150,2003,93.782,28.873,0,422.53,2,-4.947,1,,,-8.574,0.0,2.833,2.172,3.862,2.0,1.416,1.086,5.328,-3.0,5.667,4.344,5.543,3.0,0,0,0,2,1,,,,,,
126154,2003,68.515,44.862,0,415.697,2,-3.389,,,,-8.554,0.0,6.185,0.907,3.872,2.0,3.092,0.453,5.291,-3.0,12.368,1.812,5.516,3.0,0,0,0,1,0,,,,,,
126157,2003,88.0,33.034,0,433.869,2,-5.21,1,,,-8.545,0.0,2.432,1.432,3.88,2.0,1.216,0.716,5.272,-3.0,4.862,2.864,5.526,3.0,0,0,0,1,1,,,,,,
126159,2003,91.937,52.58,0,410.666,2,-4.831,,,,-8.524,0.0,-1.003,-0.406,3.885,2.0,-0.502,-0.203,5.238,-3.0,-2.006,-0.811,5.484,3.0,0,0,0,1,1,,,,,,
247696,2003,88.084,33.341,0,256.234,2,-3.903,,,,-8.574,-1.0,-3.282,-0.765,6.35,2.0,-1.641,-0.382,2.809,-5.636,-6.565,-1.531,4.696,4.0,0,0,0,1,0,,,,,,
249667,2003,85.932,27.809,0,382.892,2,-3.643,5,,,-9.418,0.0,4.266,0.401,5.221,2.0,2.133,0.2,2.603,-3.0,8.533,0.801,5.344,3.0,0,1,0,0,0,,,,,,
249728,2003,86.328,47.924,0,331.856,2,-4.626,,,,-8.948,0.0,-0.084,-2.286,6.033,2.0,-0.042,-1.143,2.598,-4.0,-0.169,-4.571,5.067,3.492,0,0,0,0,0,,,,,,
249733,2003,75.596,27.285,0,317.456,2,-4.069,,,,-8.873,0.0,6.301,1.302,6.105,2.0,3.15,0.651,2.643,-4.294,12.603,2.604,4.983,4.0,0,0,0,0,0,,,,,,
249734,2003,76.166,28.409,0,325.278,2,-4.192,,,,-8.87,0.0,4.213,2.853,6.122,2.0,2.107,1.427,2.656,-4.0,8.425,5.706,4.987,4.0,0,0,0,0,0,,,,,,
249735,2003,71.101,27.68,0,329.922,2,-3.682,,,,-8.857,0.0,2.26,1.417,6.143,2.0,1.13,0.708,2.672,-4.0,4.521,2.835,4.984,4.0,0,0,0,0,0,,,,,,
249736,2003,78.863,28.547,0,322.942,2,-4.915,,,,-8.84,0.0,-4.114,-1.626,6.154,2.0,-2.057,-0.813,2.679,-4.0,-8.228,-3.252,4.961,4.0,0,0,0,0,0,,,,,,
249754,2003,87.372,27.71,0,254.913,2,-3.505,1,,,-8.584,-1.0,-0.256,2.557,6.394,2.0,-0.128,1.278,2.787,-5.975,-0.511,5.114,4.665,4.004,0,0,0,2,0,,,,,,
249810,2003,79.582,40.07,1,193.71,2,-3.588,,,,-7.942,-0.545,1.263,-1.899,7.207,1.997,0.631,-0.949,3.208,-6.545,2.525,-3.8,4.014,4.973,0,0,0,0,0,,,,,,
249811,2003,81.309,30.165,0,205.419,2,-3.995,1,,,-7.955,-0.115,-2.113,-1.655,7.238,1.976,-1.057,-0.828,3.213,-6.115,-4.226,-3.309,4.036,4.682,0,0,0,0,0,,,,,,
250313,2003,128.944,20.286,0,473.663,2,-5.444,1,,,-8.793,0.0,-2.562,-0.155,3.936,2.0,-1.281,-0.078,5.909,-4.0,-5.124,-0.312,4.356,4.0,0,0,0,0,0,,,,,,
250499,2003,80.284,54.692,1,438.049,2,-5.423,,,,-10.474,0.0,4.43,3.194,3.201,2.0,2.215,1.597,3.348,-3.0,8.859,6.388,5.695,3.0,0,0,0,0,0,,,,,,
250603,2003,,,1,399.389,2,-4.068,,,,-10.226,0.0,,,3.994,2.0,,,2.612,-3.0,,,5.704,3.0,0,0,0,0,0,,,,,,
198311,2003,70.028,62.135,0,212.999,2,-4.658,2,,,-7.97,-0.878,4.842,-0.224,5.351,2.0,2.421,-0.112,3.481,-5.0,9.682,-0.447,4.96,4.0,0,0,0,2,0,,,,,,
195273,2003,84.15,17.809,0,354.645,2,-7.642,1,,,-7.55,0.0,-2.332,-0.546,6.086,2.0,-1.166,-0.273,3.791,-4.0,-4.664,-1.093,4.865,3.0,0,0,0,2,1,,,,,,
242513,2003,95.421,31.053,0,429.099,2,-3.569,,,,-9.053,0.0,-1.813,-0.365,5.791,2.0,-0.906,-0.182,2.791,-2.562,-3.627,-0.732,5.364,2.006,0,0,0,0,0,,,,,,
242541,2003,73.91,25.633,0,285.24,2,-4.389,,,,-8.657,-0.469,0.46,0.311,6.086,2.0,0.23,0.155,2.803,-4.918,0.919,0.62,4.895,4.0,0,0,0,0,0,,,,,,
268207,2003,93.438,40.685,0,409.675,2,-4.179,1,,,-9.543,0.0,-0.193,4.603,5.864,2.0,-0.096,2.301,2.259,-3.0,-0.386,9.207,5.236,3.0,0,0,0,0,0,,,,,,
335633,2003,98.829,17.594,0,379.244,2,-5.331,1,,,-9.542,-0.008,-7.758,0.03,3.283,2.0,-3.879,0.015,4.162,-6.0,-15.516,0.06,3.446,5.0,0,0,0,0,0,,,,,,
335634,2003,105.095,24.311,0,367.397,2,-4.757,1,,,-9.526,-0.1,-0.933,-1.56,3.252,2.0,-0.466,-0.78,4.128,-6.057,-1.867,-3.121,3.432,5.057,0,0,0,0,0,,,,,,
335640,2003,80.864,13.872,0,404.031,2,-4.91,1,,,-9.742,-0.019,1.406,-1.292,3.299,2.0,0.703,-0.646,4.08,-5.272,2.811,-2.585,3.611,4.698,0,0,0,1,0,,,,,,
335678,2003,109.616,26.094,0,425.864,2,-3.426,5,,,-10.349,0.0,0.731,-0.952,2.978,3.0,0.365,-0.476,3.407,-4.658,1.462,-1.903,4.164,4.0,0,0,0,0,0,,,,,,
335701,2003,117.73,17.392,0,466.457,2,-2.882,1,,,-10.792,-0.411,-3.464,0.203,2.772,2.0,-1.732,0.102,2.993,-4.768,-6.928,0.407,4.548,4.893,0,0,0,0,0,,,,,,
335702,2003,117.989,21.936,1,473.822,2,-3.6,1,,,-10.825,0.0,-1.526,-2.43,2.769,2.0,-0.763,-1.215,2.977,-4.517,-3.053,-4.861,4.574,4.88,0,0,0,0,0,,,,,,
335703,2003,110.407,18.7,1,472.494,2,-3.768,1,,,-10.839,0.0,-0.14,-1.116,2.755,2.0,-0.07,-0.558,2.958,-4.611,-0.281,-2.232,4.587,4.611,0,0,0,0,0,,,,,,
335707,2003,121.759,9.397,0,528.451,2,-2.783,1,,,-11.046,0.0,-2.492,-0.115,2.807,2.0,-1.246,-0.058,2.905,-4.0,-4.984,-0.232,4.755,4.0,0,0,0,0,0,,,,,,
335756,2003,96.65,15.646,1,462.469,2,-4.546,1,,,-11.468,-0.014,-1.674,1.78,2.477,2.0,-0.837,0.89,2.056,-4.185,-3.349,3.561,5.151,4.221,0,0,0,0,0,,,,,,
335764,2003,115.74,13.258,1,448.542,2,-5.315,1,,,-11.445,0.0,-7.452,2.361,2.544,2.0,-3.726,1.181,1.986,-4.02,-14.902,4.722,5.153,4.029,0,0,0,0,0,,,,,,
335796,2003,,,1,496.992,2,-3.841,1,,,-11.653,0.0,,,2.947,2.0,,,1.728,-3.991,,,5.383,4.0,0,0,0,0,0,,,,,,
335802,2003,100.21,32.631,1,493.812,2,-5.08,,,,-11.661,0.0,2.486,-1.448,3.002,2.0,1.243,-0.724,1.674,-4.0,4.972,-2.897,5.406,4.0,0,0,0,0,0,,,,,,
335834,2003,74.156,22.399,1,454.753,2,-4.138,1,,,-11.579,0.0,-0.112,0.402,3.268,2.0,-0.056,0.201,1.394,-3.995,-0.224,0.805,5.417,4.0,0,0,0,1,0,,,,,,
335888,2003,100.537,36.61,0,462.069,2,-3.866,,,,-11.596,0.0,3.711,3.198,3.762,2.0,1.856,1.599,0.912,-3.022,7.42,6.394,5.545,3.798,0,0,0,0,0,,,,,,
335890,2003,100.729,14.019,0,479.949,2,-4.174,,,,-11.632,0.0,-3.832,3.638,3.78,2.0,-1.916,1.819,0.899,-3.0,-7.665,7.277,5.582,3.538,0,0,0,1,0,,,,,,
104831,2003,83.804,67.007,0,224.529,2,-3.292,,,,-5.426,-0.09,2.994,-1.077,6.159,1.91,1.497,-0.539,5.1,-4.95,5.988,-2.153,3.491,3.12,0,0,0,0,0,,,,,,
310089,2003,88.948,23.597,1,475.136,2,-3.94,,,,-11.272,0.0,2.968,2.769,2.91,2.0,1.484,1.384,2.327,-3.583,5.937,5.538,5.435,4.0,0,0,0,0,0,,,,,,
389579,2003,73.417,51.115,0,285.21,2,-6.321,1,,,-11.007,-1.0,-7.569,-2.659,7.817,2.0,-3.785,-1.33,0.66,-6.0,-15.14,-5.32,4.159,5.0,0,0,0,3,2,,,,,,
362430,2003,108.218,18.228,0,467.738,2,-6.226,5,,,-11.132,0.0,-7.066,0.183,2.699,2.87,-3.533,0.092,2.453,-4.112,-14.133,0.366,4.407,4.112,0,0,0,0,0,,,,,,
370646,2003,105.8,17.301,1,420.407,2,-3.838,1,,,-10.995,0.0,0.818,-1.623,2.692,2.0,0.409,-0.812,2.43,-5.0,1.635,-3.246,4.147,4.734,0,0,0,1,0,,,,,,
376869,2003,90.589,14.279,0,444.766,2,-4.988,1,,,-11.898,0.0,4.413,1.047,2.301,2.014,2.207,0.524,1.291,-4.0,8.825,2.093,4.897,4.0,0,0,0,0,0,,,,,,
412114,2003,93.82,25.418,0,374.605,2,-3.931,1,,,-12.084,0.0,0.749,-2.631,6.524,2.0,0.375,-1.316,-0.43,-4.048,1.498,-5.262,4.827,4.048,0,0,0,2,2,,,,,,
365711,2003,110.245,24.168,0,484.585,2,-3.965,1,,,-12.027,0.0,-3.136,3.22,3.932,2.0,-1.568,1.61,0.144,-3.716,-6.272,6.439,5.491,4.0,0,0,0,1,0,,,,,,
391615,2003,74.651,24.54,0,364.796,2,-7.281,1,,,-11.41,0.0,-2.927,1.434,7.542,2.0,-1.463,0.717,0.332,-4.645,-5.854,2.869,4.516,4.0,0,1,0,2,2,,,,,,
404777,2003,115.968,14.664,0,516.292,2,-3.988,,,,-12.696,0.0,-4.031,1.69,4.048,2.0,-2.015,0.845,-0.717,-3.822,-8.062,3.381,5.459,4.0,0,0,0,1,0,,,,,,
284282,2003,115.827,11.842,0,463.963,2,-3.239,,,,-9.938,0.0,-5.348,2.609,3.239,2.0,-2.674,1.304,4.405,-4.0,-10.695,5.217,4.661,4.0,0,0,0,0,0,,,,,,
349103,2003,99.577,20.666,0,436.49,2,-3.859,1,,,-11.499,-0.922,1.893,-1.744,2.382,2.007,0.946,-0.872,2.001,-4.993,3.786,-3.489,4.95,4.993,0,0,0,0,0,,,,,,
175344,2003,121.858,16.89,0,478.398,2,-3.513,,,,-9.194,-0.012,-1.81,3.143,3.43,1.844,-0.905,1.572,5.924,-3.156,-3.621,6.285,5.65,3.156,0,0,0,0,0,,,,,,
330709,2003,,,1,444.03,2,-6.839,1,,,-11.507,0.0,,,3.412,2.0,,,1.372,-3.966,,,5.461,4.0,0,0,0,0,0,,,,,,
308889,2003,115.186,12.937,0,391.804,2,-3.661,1,,,-9.0,0.0,-0.339,-0.03,3.593,2.492,-0.169,-0.015,4.948,-5.508,-0.677,-0.061,3.458,4.879,0,0,0,0,0,,,,,,
334057,2003,83.931,35.592,0,362.312,2,-5.934,1,,,-10.242,-1.0,3.924,-3.825,7.292,2.0,1.962,-1.912,1.404,-5.0,7.849,-7.652,4.56,4.045,0,0,0,1,1,,,,,,
328494,2003,106.438,19.026,0,457.708,2,-7.079,1,,,-10.549,-0.518,-5.075,-1.115,2.914,2.0,-2.537,-0.557,3.347,-4.891,-10.15,-2.228,4.447,4.891,0,0,0,0,0,,,,,,
375945,2003,112.62,14.922,0,505.188,2,-4.098,,,,-12.192,0.0,-0.818,-1.177,3.48,2.0,-0.409,-0.588,0.362,-4.0,-1.637,-2.355,5.388,4.0,0,0,0,1,0,,,,,,
449977,2003,101.613,15.185,0,492.609,2,-4.556,8,,,-13.22,0.0,-1.927,2.307,3.788,2.0,-0.964,1.154,-1.294,-3.043,-3.853,4.612,5.19,4.0,0,0,0,0,0,,,,,,
450110,2003,74.418,24.573,0,463.002,2,-3.869,,,,-13.104,0.0,0.717,-2.244,6.129,2.069,0.358,-1.122,-1.356,-3.234,1.436,-4.487,5.073,4.0,0,0,0,0,0,,,,,,
450255,2003,74.418,64.801,0,293.419,2,-3.595,,,,-11.93,0.0,0.074,1.002,8.809,3.0,0.037,0.501,-0.004,-6.0,0.146,2.002,3.736,5.0,0,0,0,0,0,,,,,,
450757,2003,77.746,22.72,0,346.238,2,-5.17,1,,,-10.748,0.0,2.585,-0.151,2.763,3.0,1.292,-0.075,2.316,-7.461,5.17,-0.303,2.437,6.0,0,0,0,2,2,,,,,,
208557,2003,63.226,68.474,0,316.383,2,-4.617,,,,-8.555,0.0,5.19,-1.343,5.088,2.0,2.595,-0.672,3.439,-3.0,10.379,-2.686,5.346,3.0,0,0,0,0,1,,,,,,
200371,2003,68.274,64.383,0,223.203,2,-3.599,2,,,-8.006,0.0,-1.517,-1.786,5.411,2.0,-0.759,-0.893,3.455,-5.0,-3.034,-3.571,5.017,4.0,0,0,0,0,0,,,,,,
395710,2003,84.247,17.457,0,438.045,2,-3.865,5,,,-11.873,0.0,-0.287,0.686,7.355,2.902,-0.143,0.343,-0.016,-3.098,-0.573,1.372,4.895,3.098,0,0,0,0,0,,,,,,
307346,2003,81.207,25.69,0,344.276,2,-3.519,1,,,-9.571,-1.0,0.877,-0.349,7.402,2.0,0.439,-0.175,2.041,-5.007,1.753,-0.699,4.479,4.03,0,0,0,0,0,,,,,,
379905,2003,110.628,14.134,0,463.384,2,-4.478,1,,,-11.311,0.0,-1.709,0.107,2.675,2.596,-0.854,0.053,2.146,-4.0,-3.417,0.215,4.287,4.0,0,0,0,0,0,,,,,,
379921,2003,104.391,17.155,0,450.58,2,-2.766,1,,,-11.494,0.0,-0.688,0.768,2.499,2.0,-0.344,0.384,1.816,-4.0,-1.377,1.534,4.464,4.0,0,0,0,0,0,,,,,,
379943,2003,119.067,11.738,0,452.225,2,-4.57,1,,,-11.824,0.0,5.787,0.638,2.318,2.0,2.893,0.319,1.39,-4.0,11.573,1.274,4.781,4.0,0,0,0,0,0,,,,,,
379951,2003,111.314,14.167,0,470.946,2,-4.266,1,,,-11.984,0.0,-1.72,1.381,2.296,2.415,-0.86,0.69,1.249,-4.0,-3.439,2.762,4.922,4.0,0,0,0,0,0,,,,,,
380124,2003,96.702,18.69,0,460.617,2,-3.808,5,,,-12.197,-0.034,-0.656,0.346,4.239,2.0,-0.328,0.173,-0.237,-4.0,-1.312,0.693,5.48,4.034,0,0,0,1,0,,,,,,
380128,2003,117.103,18.236,0,467.011,2,-3.894,5,,,-12.203,0.0,-4.447,1.072,4.313,2.0,-2.223,0.536,-0.224,-3.961,-8.893,2.142,5.488,4.0,0,0,0,0,0,,,,,,
380221,2003,89.871,23.158,0,467.76,2,-3.7,1,,,-11.841,0.0,-1.434,1.461,5.982,2.0,-0.717,0.73,0.003,-3.0,-2.866,2.921,5.172,4.0,0,0,0,0,0,,,,,,
380229,2003,88.173,22.558,0,447.073,2,-3.628,1,,,-11.795,0.0,5.478,-0.577,6.121,2.0,2.739,-0.288,0.045,-3.445,10.956,-1.156,5.139,4.0,0,0,0,0,0,,,,,,
380372,2003,64.949,18.597,0,441.864,2,-5.349,,,,-10.736,0.0,6.124,-0.681,8.848,2.141,3.062,-0.34,1.175,-4.0,12.246,-1.362,3.909,3.126,0,1,0,3,1,,,,,,
382297,2003,94.748,28.006,0,500.648,2,-5.948,1,,,-11.897,0.0,-0.372,0.885,6.392,2.0,-0.186,0.443,-0.008,-3.0,-0.744,1.769,5.176,3.237,0,0,0,0,0,,,,,,
377289,2003,80.887,15.0,0,428.338,2,-5.036,1,,,-10.658,0.0,0.008,1.352,8.82,2.0,0.004,0.676,1.223,-4.0,0.016,2.703,3.898,3.72,0,2,0,1,1,,,,,,
395783,2003,96.578,26.182,0,378.051,2,-6.759,1,,,-11.003,0.0,-1.708,1.636,8.762,2.0,-0.854,0.818,0.952,-4.983,-3.418,3.274,3.93,4.0,0,0,0,2,2,,,,,,
388550,2003,83.532,21.768,0,308.924,2,-9.256,1,,,-11.063,-0.905,-3.192,-1.248,7.832,2.0,-1.596,-0.624,0.655,-5.729,-6.385,-2.497,4.219,5.0,0,0,0,4,2,,,,,,
419385,2003,78.666,26.687,0,357.824,2,-4.207,1,,,-11.805,-0.172,2.85,-3.423,8.058,2.0,1.425,-1.712,0.051,-5.0,5.7,-6.844,4.306,4.83,0,0,0,0,0,,,,,,
334652,2003,103.645,39.252,0,424.137,2,-5.394,1,,,-10.359,0.0,4.095,-3.604,2.965,2.995,2.048,-1.802,3.392,-4.351,8.19,-7.207,4.19,4.0,0,1,0,1,0,,,,,,
334860,2003,98.882,37.43,0,451.531,2,-3.321,5,,,-11.568,0.0,2.979,3.272,3.762,2.0,1.49,1.636,0.934,-3.726,5.959,6.545,5.529,3.993,0,0,0,0,0,,,,,,
341797,2003,105.004,15.498,0,372.796,2,-5.543,1,,,-9.566,-0.128,-3.282,1.498,3.29,2.0,-1.641,0.749,4.124,-6.128,-6.565,2.995,3.355,5.128,0,0,0,0,0,,,,,,
386396,2003,97.681,23.413,0,455.2,2,-4.691,1,,,-11.923,0.0,-0.131,-0.711,6.155,2.0,-0.066,-0.355,-0.078,-4.0,-0.262,-1.42,5.14,4.0,0,0,0,2,0,,,,,,
360360,2003,119.039,8.767,0,471.513,2,-7.142,1,,,-10.947,0.0,-4.096,2.287,2.825,2.972,-2.048,1.143,2.752,-4.028,-8.193,4.576,4.25,4.028,0,0,0,0,0,,,,,,
396664,2003,83.343,42.673,0,475.453,2,-4.963,,,,-12.152,0.0,-0.061,0.801,5.998,2.0,-0.03,0.401,-0.332,-4.0,-0.122,1.601,5.155,4.0,0,0,0,2,0,,,,,,
450747,2003,103.097,16.356,0,347.534,2,-3.865,,,,-10.63,0.0,1.688,0.777,2.824,3.0,0.844,0.389,2.501,-7.0,3.377,1.553,2.294,5.994,0,0,0,0,0,,,,,,
318374,2003,118.837,23.773,0,495.199,2,-4.186,,,,-11.371,0.0,-4.124,1.58,3.413,2.0,-2.062,0.79,1.601,-3.0,-8.247,3.159,5.527,3.026,0,0,0,2,0,,,,,,
339761,2003,107.218,18.105,0,411.029,2,-4.138,1,,,-9.97,0.0,-6.139,1.867,3.234,2.123,-3.07,0.934,3.861,-5.006,-12.279,3.735,3.743,4.589,0,0,0,0,0,,,,,,
470628,2003,92.271,19.522,0,419.728,2,-4.115,5,,,-13.309,0.0,1.074,2.43,5.427,2.0,0.537,1.215,-1.878,-4.194,2.149,4.861,4.826,4.967,0,0,0,0,0,,,,,,
364634,2003,113.886,14.49,0,508.509,2,-5.074,1,,,-12.023,0.0,-5.702,1.244,3.438,2.0,-2.851,0.622,0.636,-4.0,-11.403,2.489,5.409,4.0,0,0,0,0,0,,,,,,
334609,2003,102.853,28.925,0,366.807,2,-3.815,1,,,-9.562,-0.508,3.232,1.222,3.237,2.0,1.616,0.611,4.095,-6.031,6.464,2.443,3.477,5.497,0,0,0,1,0,,,,,,
340914,2003,110.471,22.763,1,452.642,2,-5.556,1,,,-11.538,0.0,1.573,4.444,2.64,2.0,0.786,2.222,1.8,-4.0,3.147,8.888,5.179,4.281,0,0,0,0,0,,,,,,
324385,2003,124.773,8.369,0,479.087,2,-3.862,1,,,-10.591,0.0,0.934,1.063,2.921,2.0,0.467,0.531,3.387,-4.0,1.868,2.127,4.553,4.0,0,0,0,1,0,,,,,,
349021,2003,102.48,23.689,0,402.603,2,-6.138,1,,,-10.191,0.0,-3.842,-1.603,3.102,2.0,-1.921,-0.801,3.534,-5.094,-7.683,-3.208,3.777,5.0,0,0,0,0,0,,,,,,
352159,2003,117.448,21.649,0,448.047,2,-4.544,1,,,-11.074,0.0,-2.038,0.323,2.6,2.992,-1.019,0.162,2.476,-4.0,-4.076,0.645,4.537,4.0,0,0,0,0,0,,,,,,
386142,2003,109.74,48.994,0,467.918,2,-4.209,,,,-12.102,0.0,5.415,-3.237,2.51,2.195,2.708,-1.619,0.902,-4.0,10.829,-6.474,4.974,4.0,0,0,0,0,0,,,,,,
344885,2003,96.05,13.496,0,409.729,2,-4.423,5,,,-9.742,0.0,2.415,-0.017,3.306,2.0,1.207,-0.009,4.031,-5.078,4.831,-0.033,3.454,5.0,0,0,0,0,0,,,,,,
319240,2003,79.826,11.797,0,473.033,2,-5.915,1,,,-10.447,0.0,-0.883,-0.085,2.993,2.0,-0.442,-0.042,3.575,-4.189,-1.764,-0.171,4.512,4.189,0,0,0,0,0,,,,,,
326395,2003,112.244,12.543,0,443.44,2,-4.089,1,,,-9.853,-0.084,-6.341,1.589,3.381,2.916,-3.171,0.794,4.18,-4.433,-12.68,3.178,3.884,4.084,0,0,0,0,0,,,,,,
343940,2003,117.821,8.078,0,513.041,2,-3.39,1,,,-11.244,0.0,-2.72,2.495,2.673,2.0,-1.36,1.247,2.547,-4.0,-5.441,4.99,4.795,4.0,0,0,0,0,0,,,,,,
307853,2003,114.631,17.459,0,409.008,2,-3.956,1,,,-8.904,0.0,-3.242,1.81,3.709,3.0,-1.621,0.905,5.124,-5.0,-6.482,3.618,3.401,4.479,0,0,0,0,0,,,,,,
229085,2003,92.002,54.984,0,414.167,2,-3.258,,,,-9.298,0.082,-1.57,0.361,4.845,1.347,-0.785,0.18,3.035,-2.918,-3.141,0.723,5.552,2.653,0,0,0,0,0,,,,,,
246669,2003,71.931,30.905,0,242.979,2,-4.901,,,,-8.529,-1.0,-2.734,-1.564,6.344,2.0,-1.367,-0.782,2.824,-5.977,-5.468,-3.127,4.666,4.712,0,0,0,1,2,,,,,,
124197,2003,101.18,52.209,0,384.148,2,-4.827,,,,-7.665,0.0,-5.381,1.5,4.539,2.0,-2.69,0.75,4.891,-3.0,-10.763,3.002,4.965,3.0,0,0,0,3,1,,,,,,
