pix,year,for_age_2008,for_con_2008,for_pro,elev,p2_trend,p2_trend_slope,trend_20yrs,gfc_tsince,gfc_wsum,gfc_csum,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,deltap_for_age_lag3,deltap_for_con_lag3,deltap_cmi_sm_lag3,deltap_dd5_wt_lag3,avg_for_age,avg_for_con,avg_cmi_sm,avg_dd5_wt,min_cmi_sm,min_dd5_wt,max_cmi_sm,max_dd5_wt,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,deltap_for_age_lag2,deltap_for_con_lag2,deltap_cmi_sm_lag2,deltap_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,deltap_for_age_lag1,deltap_for_con_lag1,deltap_cmi_sm_lag1,deltap_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,deltap_for_age,deltap_for_con,deltap_cmi_sm,deltap_dd5_wt,fire,harv,insc,gfc,canlad,abio,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos,cmi_sm_nrange,dd5_wt_nrange,min_cmi_sm_rel,max_cmi_sm_rel,min_dd5_wt_rel,max_dd5_wt_rel,map_nrange,mat_nrange,min_map_rel,max_map_rel,min_mat_rel,max_mat_rel,cmi_sm_cv,dd5_wt_cv,cmi_sm_cqv,dd5_wt_cqv,cmi_sm_nrange30,min_cmi_sm_rel30,max_cmi_sm_rel30,dd5_wt_nrange30,min_dd5_wt_rel30,max_dd5_wt_rel30,map_nrange30,min_map_rel30,max_map_rel30,mat_nrange30,min_mat_rel30,max_mat_rel30,cmi_sm_nrange30_reg,min_cmi_sm_rel30_reg,max_cmi_sm_rel30_reg,dd5_wt_nrange30_reg,min_dd5_wt_rel30_reg,max_dd5_wt_rel30_reg,map_nrange30_reg,min_map_rel30_reg,max_map_rel30_reg,mat_nrange30_reg,min_mat_rel30_reg,max_mat_rel30_reg,cmi_sm_rel30,dd5_wt_rel30,cmi_sm_rel30_reg,dd5_wt_rel30_reg,cmi_sm_rel30p_reg,dd5_wt_rel30p_reg
58311,2008,82.119,65.098,0,363.387,2,-5.717,8,3,10.0,30,-1.634,6.699,20.2,-1.0,-1.951,11.471,-160.841,-0.25,80.502,68.788,-1.306,3.944,-8.53,3.0,7.641,6.0,-1.089,4.466,8.756,-1.68,-1.309,7.366,-785.291,-0.359,-0.545,2.233,5.267,-4.0,-0.659,3.552,221.862,-0.571,-4.817,5.052,-16.171,3.0,-5.866,7.761,-211.635,100.0,,0,0,1,1,0,1,-485.15,-485.15,0,0.0,0.0,-12.382,0.761,6.531,-5.851,0.761,1.521,0.168,0.477,0.95,1.118,0.755,1.232,4.27,0.279,-1.489,0.143,11.32,-5.971,5.349,1.0,1.0,2.0,0.179,1.007,1.186,0.666,1.053,1.719,7.418,-3.913,3.505,0.8,0.8,1.6,0.177,0.999,1.176,0.562,0.889,1.451,0.12247979068755988,0.944,0.874,0.194,40.092,5.173
58312,2008,80.605,52.01,0,372.791,2,-4.836,5,2,8.5,20,5.198,4.145,20.192,-1.0,6.893,8.66,-162.25,-0.25,83.412,54.699,-1.197,3.901,-8.424,3.0,7.747,6.0,3.466,2.763,8.73,-1.142,4.493,5.61,-888.098,-0.276,1.733,1.382,5.254,-4.0,2.197,2.73,210.75,-0.571,3.641,5.156,-16.171,3.0,4.517,9.913,-208.739,100.0,,0,0,1,1,0,1,-507.624,-507.624,0,0.0,0.0,-13.51,0.769,7.038,-6.472,0.769,1.538,0.168,0.488,0.95,1.118,0.747,1.235,4.655,0.285,-1.562,0.143,12.301,-6.408,5.893,1.0,1.0,2.0,0.178,1.007,1.186,0.681,1.043,1.724,7.418,-3.864,3.554,0.8,0.8,1.6,0.177,1.001,1.178,0.571,0.874,1.445,0.11758759307860989,0.9009999999999998,0.983,0.151,45.092,4.027
58313,2008,85.285,51.901,0,385.533,2,-4.55,5,0,0.0,1,6.886,7.997,20.183,-1.0,8.783,18.215,-164.143,-0.25,89.286,56.817,-1.055,3.8,-8.285,3.0,7.887,6.0,4.591,5.331,8.707,-1.0,5.689,11.447,-1061.829,-0.25,2.295,2.666,5.245,-4.0,2.765,5.415,198.524,-0.571,6.231,8.583,-16.172,3.0,7.306,16.537,-205.046,100.0,,0,0,1,0,0,1,-616.593,-616.593,0,0.0,0.0,-15.329,0.789,7.853,-7.476,0.789,1.579,0.169,0.481,0.95,1.118,0.749,1.229,5.277,0.307,-1.669,0.143,13.774,-7.056,6.717,1.0,1.0,2.0,0.179,1.007,1.186,0.667,1.039,1.706,7.418,-3.8,3.618,0.8,0.8,1.6,0.178,1.004,1.182,0.559,0.871,1.43,0.11909825325012013,0.7999999999999998,1.125,0.05,51.606,1.333
112884,2008,100.71,70.743,0,306.324,2,-4.254,2,2,3.5,8,-2.023,0.299,18.506,-1.0,-1.969,0.424,-132.233,-0.25,98.654,71.447,-2.99,4.597,-11.107,3.0,4.511,6.987,-1.349,0.199,6.263,-2.0,-1.322,0.282,-357.477,-0.4,-0.675,0.099,3.902,-4.0,-0.666,0.14,640.722,-0.571,-6.234,2.919,-15.618,3.987,-6.19,4.126,-346.22,132.9,,0,0,1,1,0,1,-618.522,-618.522,0,0.0,0.0,-5.223,0.867,3.715,-1.509,0.653,1.52,0.157,0.444,0.945,1.102,0.767,1.212,1.758,0.294,-0.897,0.111,5.171,-3.677,1.494,1.329,1.0,2.329,0.167,1.006,1.173,0.591,1.02,1.611,7.164,-5.095,2.069,1.063,0.8,1.863,0.159,0.958,1.117,0.566,0.977,1.543,0.030265579223629935,1.5970000000000004,-0.81,0.847,-37.156,22.587
112921,2008,70.064,71.652,0,268.308,2,-4.87,5,3,1.667,5,0.767,-3.138,18.065,-1.0,1.107,-4.196,-121.699,-0.25,69.823,70.415,-3.865,4.6,-12.279,3.0,3.221,7.0,0.512,-2.092,5.634,-2.0,0.736,-2.837,-233.485,-0.4,0.256,-1.046,3.346,-4.156,0.367,-1.439,-2676.8,-0.581,-2.739,0.094,-15.5,4.0,-3.909,0.131,-481.217,133.333,,1,0,1,1,0,1,-558.733,-558.733,0,0.0,0.0,-4.01,0.87,3.177,-0.833,0.652,1.522,0.152,0.432,0.942,1.094,0.775,1.207,1.338,0.295,-0.704,0.111,4.074,-3.227,0.847,1.333,1.0,2.333,0.161,1.001,1.162,0.566,1.016,1.582,7.11,-5.633,1.478,1.067,0.8,1.867,0.151,0.937,1.088,0.573,1.029,1.602,-0.060039510726930256,1.5999999999999996,-1.685,0.85,-77.294,22.667
112922,2008,79.664,70.102,0,268.585,2,-4.004,,2,10.0,24,2.92,-4.141,18.057,-1.0,3.805,-5.578,-121.678,-0.25,80.168,68.322,-3.861,4.6,-12.285,3.0,3.217,7.0,1.947,-2.761,5.619,-2.0,2.505,-3.789,-233.93,-0.4,0.974,-1.38,3.332,-4.469,1.238,-1.931,-2897.391,-0.598,-3.32,-0.616,-15.502,4.0,-4.168,-0.879,-481.878,133.333,,1,0,1,1,0,1,-493.121,-493.121,0,0.0,0.0,-4.015,0.87,3.182,-0.833,0.652,1.522,0.152,0.426,0.942,1.094,0.774,1.2,1.34,0.295,-0.706,0.111,4.079,-3.232,0.846,1.333,1.0,2.333,0.161,1.001,1.162,0.558,1.014,1.572,7.111,-5.635,1.476,1.067,0.8,1.867,0.151,0.937,1.088,0.566,1.029,1.596,-0.06052821731567004,1.5999999999999996,-1.681,0.85,-77.11,22.667
112977,2008,98.929,18.403,0,306.415,2,-4.205,7,1,5.0,5,7.612,-3.772,17.592,-1.0,8.336,-17.01,-120.304,-0.25,102.886,16.118,-3.612,4.6,-12.488,3.0,2.969,7.0,5.075,-2.514,4.731,-2.0,5.407,-12.019,-268.502,-0.4,2.537,-1.257,2.525,-4.0,2.632,-6.394,568.694,-0.571,4.562,-3.881,-15.457,4.0,4.611,-21.089,-520.613,133.333,,0,0,1,1,0,1,-902.064,-902.064,0,0.0,0.0,-4.279,0.87,3.457,-0.822,0.652,1.522,0.144,0.43,0.938,1.083,0.774,1.204,1.421,0.295,-0.744,0.111,4.46,-3.603,0.857,1.333,1.0,2.333,0.153,0.994,1.147,0.567,1.021,1.587,7.09,-5.728,1.362,1.067,0.8,1.867,0.144,0.936,1.079,0.56,1.009,1.569,-0.14617563438416026,1.5999999999999996,-1.432,0.85,-65.688,22.667
112979,2008,95.001,32.185,0,304.697,2,-7.881,2,1,37.0,37,5.536,2.607,17.569,-1.0,6.188,8.814,-119.958,-0.25,97.5,34.616,-3.639,4.6,-12.53,3.0,2.923,7.0,3.691,1.738,4.7,-2.0,4.042,5.708,-264.491,-0.4,1.845,0.869,2.496,-4.0,1.981,2.775,584.543,-0.571,1.424,6.942,-15.453,4.0,1.499,21.569,-528.669,133.333,,0,0,1,1,0,1,-1252.691,-1252.691,0,0.0,0.0,-4.246,0.87,3.443,-0.803,0.652,1.522,0.144,0.426,0.938,1.082,0.777,1.203,1.41,0.295,-0.736,0.111,4.43,-3.592,0.838,1.333,1.0,2.333,0.152,0.994,1.146,0.562,1.025,1.587,7.089,-5.748,1.341,1.067,0.8,1.867,0.143,0.935,1.078,0.555,1.014,1.569,-0.1510158195495599,1.5999999999999996,-1.459,0.85,-66.927,22.667
17175,2008,65.465,53.531,0,412.063,2,-9.481,5,3,14.333,43,4.054,8.834,20.809,-1.0,6.601,19.764,-175.826,-0.25,66.42,57.946,-0.517,3.707,-7.406,3.0,8.974,5.535,2.703,5.889,9.636,-1.0,4.307,12.361,-1455.589,-0.25,1.351,2.944,5.494,-3.0,2.107,5.82,157.874,-0.5,-3.334,4.406,-16.38,2.535,-5.093,8.231,-182.527,84.5,,1,0,1,1,0,1,-1088.086,-1088.086,0,0.0,0.0,-31.683,0.684,14.325,-17.358,0.809,1.493,0.177,0.488,0.943,1.12,0.744,1.233,10.956,0.268,-2.252,0.143,31.55,-14.265,17.285,0.845,1.0,1.845,0.187,0.995,1.181,0.7,1.066,1.766,7.514,-3.397,4.117,0.676,0.8,1.476,0.188,1.002,1.19,0.554,0.844,1.399,0.0021807150840760237,0.7069999999999999,1.663,-0.043,76.284,-1.147
90292,2008,67.71,59.374,0,227.788,2,-5.399,,3,2.667,8,0.69,-2.387,18.317,-0.202,1.03,-3.865,-119.978,-0.05,67.142,58.845,-4.329,4.76,-12.533,3.798,3.05,7.0,0.46,-1.591,6.07,-1.202,0.684,-2.61,-200.993,-0.24,0.23,-0.796,3.683,-4.0,0.341,-1.323,-581.833,-0.513,-4.219,2.132,-15.583,3.202,-6.231,3.591,-510.918,84.308,,1,0,1,1,0,1,-473.326,-473.326,0,0.0,0.0,-3.6,0.673,2.895,-0.705,0.798,1.471,0.15,0.416,0.946,1.097,0.781,1.197,1.196,0.251,-0.61,0.111,3.75,-3.016,0.734,1.067,1.266,2.333,0.159,1.002,1.162,0.54,1.014,1.554,7.148,-5.749,1.399,0.854,1.013,1.867,0.148,0.932,1.081,0.566,1.064,1.631,-0.17401266479491984,1.7599999999999998,-2.149,1.01,-98.578,26.933
90293,2008,59.562,44.914,0,239.348,2,-9.233,8,3,10.333,31,-7.935,-8.556,18.342,-0.914,-11.756,-16.001,-121.358,-0.229,53.982,41.272,-4.159,4.617,-12.383,3.086,3.228,7.0,-5.29,-5.704,6.062,-1.914,-8.157,-11.269,-213.903,-0.383,-2.645,-2.852,3.667,-4.0,-4.252,-5.971,-835.308,-0.564,-12.033,-1.097,-15.611,3.914,-20.202,-2.442,-483.612,126.831,,1,1,1,1,0,1,-795.583,-795.583,0,0.0,0.0,-3.754,0.848,2.977,-0.776,0.668,1.516,0.15,0.415,0.946,1.096,0.782,1.198,1.246,0.289,-0.635,0.111,3.911,-3.102,0.809,1.305,1.029,2.333,0.159,1.002,1.161,0.543,1.024,1.567,7.161,-5.68,1.481,1.044,0.823,1.867,0.148,0.936,1.084,0.559,1.053,1.612,-0.1670490112304699,1.617,-1.979,0.867,-90.78,23.12
90296,2008,96.807,72.209,0,270.986,2,-9.467,8,3,2.0,6,2.906,-3.522,18.403,-1.0,3.095,-4.651,-125.08,-0.25,97.041,70.807,-3.709,4.6,-11.991,3.0,3.69,7.0,1.937,-2.348,6.023,-2.0,2.042,-3.149,-258.165,-0.4,0.968,-1.174,3.612,-4.0,1.01,-1.6,4630.769,-0.571,-4.642,0.035,-15.681,4.0,-4.795,0.048,-424.959,133.333,,1,1,1,1,0,1,-866.358,-866.358,0,0.0,0.0,-4.228,0.87,3.233,-0.995,0.652,1.522,0.149,0.441,0.946,1.095,0.769,1.21,1.401,0.295,-0.715,0.111,4.415,-3.376,1.039,1.333,1.0,2.333,0.157,1.002,1.16,0.59,1.027,1.616,7.193,-5.5,1.693,1.067,0.8,1.867,0.148,0.945,1.093,0.577,1.006,1.583,-0.15748418235778994,1.5999999999999996,-1.529,0.85,-70.138,22.667
90297,2008,87.996,55.602,0,285.371,2,-6.932,5,0,0.0,0,0.162,-6.889,18.427,-1.0,0.184,-11.024,-126.838,-0.25,87.082,52.711,-3.508,4.571,-11.81,3.0,3.899,6.857,0.108,-4.593,6.014,-2.0,0.123,-7.63,-284.35,-0.4,0.054,-2.297,3.588,-4.0,0.061,-3.967,1153.698,-0.571,-4.894,-0.677,-15.709,3.857,-5.562,-1.218,-402.898,128.567,,1,0,0,1,0,1,-778.032,-778.032,0,0.0,0.0,-4.478,0.844,3.367,-1.111,0.656,1.5,0.148,0.447,0.946,1.094,0.768,1.214,1.484,0.286,-0.758,0.111,4.686,-3.523,1.163,1.286,1.0,2.286,0.157,1.002,1.159,0.597,1.026,1.623,7.206,-5.417,1.789,1.029,0.8,1.829,0.148,0.949,1.097,0.575,0.989,1.564,-0.15536676216125,1.5709999999999997,-1.328,0.821,-60.917,21.893
90305,2008,68.81,39.301,0,268.889,2,-4.898,8,4,5.75,23,-2.393,-8.59,18.322,-1.0,-3.361,-17.937,-123.94,-0.25,66.105,35.226,-3.779,4.6,-12.131,3.0,3.539,7.0,-1.596,-5.727,5.883,-2.0,-2.267,-12.719,-250.981,-0.4,-0.798,-2.863,3.491,-4.0,-1.146,-6.79,7272.917,-0.571,-8.739,-3.196,-15.67,4.0,-12.7,-8.132,-442.78,133.333,,1,0,1,1,0,1,-1146.319,-1146.319,0,0.0,0.0,-4.147,0.87,3.21,-0.936,0.652,1.522,0.147,0.441,0.946,1.093,0.765,1.207,1.372,0.295,-0.696,0.111,4.352,-3.369,0.983,1.333,1.0,2.333,0.156,1.001,1.157,0.581,1.007,1.589,7.188,-5.565,1.623,1.067,0.8,1.867,0.147,0.943,1.089,0.579,1.004,1.583,-0.17851252937316975,1.5999999999999996,-1.599,0.85,-73.349,22.667
90306,2008,77.491,47.32,0,268.153,2,-4.767,2,1,17.25,51,-4.082,-8.011,18.313,-1.0,-5.004,-14.478,-123.77,-0.25,73.527,43.801,-3.79,4.6,-12.151,3.0,3.517,7.0,-2.721,-5.34,5.866,-2.0,-3.392,-10.141,-249.723,-0.4,-1.361,-2.67,3.476,-4.0,-1.726,-5.341,8478.049,-0.571,-11.659,-1.572,-15.668,4.0,-15.046,-3.322,-445.493,133.333,,1,0,1,1,0,1,-621.448,-621.448,0,0.0,0.0,-4.134,0.87,3.206,-0.928,0.652,1.522,0.147,0.438,0.946,1.093,0.768,1.207,1.368,0.295,-0.694,0.111,4.339,-3.365,0.974,1.333,1.0,2.333,0.156,1.001,1.157,0.574,1.007,1.582,7.187,-5.574,1.613,1.067,0.8,1.867,0.146,0.942,1.089,0.575,1.008,1.583,-0.17916254043579016,1.5999999999999996,-1.61,0.85,-73.853,22.667
112885,2008,77.331,69.33,0,303.23,2,-5.984,2,1,26.0,41,-6.504,1.447,18.491,-1.0,-7.758,2.132,-131.749,-0.25,72.908,70.663,-3.032,4.6,-11.153,3.0,4.456,7.0,-4.336,0.965,6.248,-2.0,-5.309,1.412,-348.661,-0.4,-2.168,0.482,3.888,-4.0,-2.727,0.7,684.507,-0.571,-9.105,3.769,-15.609,4.0,-11.774,5.436,-350.292,133.333,,1,0,1,1,0,1,-682.039,-682.039,0,0.0,0.0,-5.148,0.87,3.678,-1.47,0.652,1.522,0.156,0.449,0.945,1.102,0.767,1.216,1.732,0.295,-0.886,0.111,5.104,-3.647,1.457,1.333,1.0,2.333,0.166,1.006,1.172,0.599,1.022,1.622,7.16,-5.116,2.044,1.067,0.8,1.867,0.158,0.958,1.116,0.573,0.977,1.55,0.026303833007809807,1.5999999999999996,-0.852,0.85,-39.083,22.667
20254,2008,71.84,41.552,0,407.711,2,-6.617,8,2,6.5,16,-14.926,1.003,20.84,-1.0,-17.203,2.474,-176.058,-0.25,63.031,42.634,-0.5,3.8,-7.367,3.0,9.003,6.0,-9.951,0.669,9.723,-1.0,-12.166,1.636,-1350.417,-0.25,-4.975,0.335,5.52,-3.015,-6.477,0.813,158.484,-0.501,-14.195,3.404,-16.37,3.0,-19.759,8.192,-181.828,100.0,,0,0,1,1,0,1,-702.36,-702.36,0,0.0,0.0,-32.74,0.789,14.734,-18.006,0.789,1.579,0.178,0.497,0.944,1.121,0.739,1.237,11.362,0.307,-2.231,0.143,29.41,-13.236,16.175,1.0,1.0,2.0,0.187,0.996,1.184,0.705,1.048,1.753,7.509,-3.379,4.13,0.8,0.8,1.6,0.189,1.004,1.193,0.569,0.845,1.413,0.05660414695739702,0.7999999999999998,1.68,0.05,77.064,1.333
20256,2008,67.659,54.274,0,404.59,2,-5.374,8,3,0.667,2,-0.591,6.475,20.819,-1.0,-0.866,13.546,-175.082,-0.25,67.289,58.312,-0.559,3.8,-7.451,3.0,8.928,6.0,-0.394,4.316,9.672,-1.0,-0.579,8.639,-1300.0,-0.25,-0.197,2.158,5.503,-3.0,-0.29,4.141,160.672,-0.5,-0.667,7.241,-16.379,3.0,-0.986,13.342,-183.457,100.0,,0,0,1,1,0,1,-678.208,-678.208,0,0.0,0.0,-29.301,0.789,13.329,-15.971,0.789,1.579,0.177,0.5,0.944,1.121,0.739,1.239,10.156,0.307,-2.173,0.143,27.331,-12.433,14.898,1.0,1.0,2.0,0.187,0.997,1.183,0.702,1.037,1.74,7.513,-3.418,4.095,0.8,0.8,1.6,0.188,1.004,1.191,0.572,0.844,1.416,0.0402804765701289,0.7999999999999998,1.621,0.05,74.358,1.333
29614,2008,91.354,45.383,0,337.182,2,-8.123,2,2,24.5,49,0.953,4.663,19.428,-1.0,1.054,11.451,-141.645,-0.25,90.695,48.292,-2.617,4.0,-10.475,3.0,5.712,6.0,0.636,3.109,7.209,-1.0,0.701,7.354,-481.563,-0.25,0.318,1.554,4.319,-3.0,0.349,3.546,310.05,-0.5,-5.197,5.217,-16.187,3.0,-5.689,11.495,-283.386,100.0,,1,0,1,1,0,1,-989.784,-989.784,0,0.0,0.0,-6.185,0.75,4.003,-2.183,0.75,1.5,0.149,0.474,0.949,1.098,0.751,1.225,2.043,0.274,-0.98,0.143,7.416,-4.799,2.617,1.0,1.0,2.0,0.156,0.998,1.154,0.653,1.035,1.688,7.425,-4.805,2.62,0.8,0.8,1.6,0.151,0.967,1.118,0.569,0.901,1.47,-0.43430389595032004,1.0,-0.437,0.25,-20.046,6.667
180836,2008,90.075,52.187,0,322.257,2,-5.588,7,1,7.0,7,-3.999,-3.085,16.889,-0.331,-4.251,-5.581,-118.064,-0.083,87.343,50.623,-3.309,4.899,-12.479,3.669,2.584,7.0,-2.666,-2.056,3.921,-1.331,-2.875,-3.79,-293.269,-0.266,-1.333,-1.028,1.89,-4.331,-1.458,-1.932,272.334,-0.541,-5.661,-1.647,-15.063,3.331,-6.285,-3.156,-582.933,90.788,,0,0,1,1,0,1,-881.5,-881.5,0,0.0,0.0,-4.552,0.68,3.771,-0.781,0.749,1.429,0.159,0.439,0.925,1.085,0.775,1.213,1.558,0.237,-0.895,0.111,4.237,-3.51,0.727,0.833,0.917,1.75,0.17,0.99,1.16,0.567,1.0,1.567,6.91,-5.724,1.185,0.888,0.978,1.867,0.159,0.924,1.084,0.58,1.024,1.605,0.2460353527069099,0.899,-1.129,1.149,-51.789,30.64
180837,2008,85.828,58.643,0,315.329,2,-7.318,7,1,50.0,50,-4.201,1.095,16.871,-0.161,-4.666,1.903,-116.989,-0.04,83.039,58.879,-3.429,4.976,-12.598,3.839,2.45,7.042,-2.8,0.73,3.906,-1.161,-3.159,1.261,-268.269,-0.232,-1.4,0.365,1.886,-4.161,-1.605,0.626,334.397,-0.52,-5.544,-1.01,-15.048,3.203,-6.459,-1.722,-614.204,83.433,,0,0,1,1,0,1,-1002.351,-1002.351,0,0.0,0.0,-4.388,0.644,3.674,-0.714,0.772,1.415,0.159,0.43,0.925,1.085,0.779,1.209,1.502,0.229,-0.856,0.111,4.105,-3.437,0.668,0.801,0.96,1.761,0.17,0.99,1.16,0.557,1.007,1.563,6.903,-5.779,1.124,0.854,1.024,1.878,0.159,0.923,1.082,0.573,1.037,1.611,0.23655404663086,0.976,-1.249,1.226,-57.294,32.693
180839,2008,87.924,67.122,0,297.21,2,-8.361,2,1,49.0,49,-2.772,0.355,16.824,0.0,-3.056,0.532,-114.426,0.0,85.699,67.106,-3.728,5.2,-12.897,4.0,2.121,8.0,-1.848,0.237,3.881,-1.0,-2.059,0.354,-220.511,-0.2,-0.924,0.119,1.875,-4.0,-1.04,0.178,762.195,-0.5,-5.582,-0.789,-15.018,4.0,-6.349,-1.175,-708.062,100.0,,0,0,1,1,0,1,-600.091,-600.091,0,0.0,0.0,-4.028,0.769,3.459,-0.569,0.769,1.538,0.159,0.427,0.925,1.084,0.779,1.206,1.379,0.283,-0.77,0.111,3.801,-3.264,0.537,1.0,1.0,2.0,0.17,0.99,1.16,0.549,1.002,1.55,6.889,-5.916,0.973,1.067,1.067,2.133,0.158,0.919,1.077,0.579,1.057,1.636,0.22332279396056975,1.2000000000000002,-1.548,1.45,-71.009,38.667
122226,2008,66.184,56.595,0,265.758,2,-5.787,2,1,37.0,37,-12.584,-1.372,17.55,-0.058,-15.976,-2.367,-116.891,-0.014,59.001,56.4,-3.998,4.788,-12.9,3.942,2.536,7.0,-8.39,-0.914,4.716,-1.058,-11.251,-1.589,-216.33,-0.212,-4.195,-0.457,2.54,-4.058,-5.961,-0.801,-63500.0,-0.507,-10.748,1.768,-15.436,3.058,-16.24,3.124,-608.675,77.575,,0,0,1,1,0,1,-619.233,-619.233,0,0.0,0.0,-3.861,0.639,3.227,-0.634,0.823,1.462,0.148,0.424,0.937,1.084,0.777,1.201,1.286,0.245,-0.663,0.111,3.95,-3.301,0.649,0.799,1.029,1.828,0.157,0.994,1.151,0.548,1.004,1.552,7.081,-5.917,1.163,0.815,1.051,1.867,0.146,0.927,1.073,0.576,1.055,1.631,-0.09022102165222012,0.9589051132202102,-1.818,1.038,-83.394,27.68
18204,2008,62.556,64.302,0,409.444,2,-6.805,5,3,13.667,41,0.742,7.479,20.787,-1.0,1.2,13.162,-175.166,-0.25,61.697,68.216,-0.551,3.789,-7.455,3.0,8.92,5.947,0.494,4.986,9.597,-1.0,0.796,8.406,-1417.578,-0.25,0.247,2.493,5.48,-3.0,0.396,4.033,159.302,-0.5,-5.779,4.612,-16.375,2.947,-9.238,7.172,-183.576,98.233,,1,0,1,1,0,1,-870.276,-870.276,0,0.0,0.0,-29.719,0.778,13.53,-16.189,0.792,1.57,0.176,0.488,0.944,1.12,0.743,1.231,10.272,0.302,-2.212,0.143,29.916,-13.62,16.296,0.982,1.0,1.982,0.186,0.995,1.181,0.698,1.064,1.763,7.511,-3.42,4.092,0.786,0.8,1.586,0.187,1.002,1.189,0.554,0.844,1.398,-0.0036407122611999965,0.7890000000000001,1.629,0.039,74.725,1.04
104746,2008,78.01,29.816,0,284.442,2,-6.943,2,0,0.0,0,5.127,-2.547,17.709,-1.0,7.035,-7.87,-119.188,-0.25,80.217,28.299,-3.867,4.6,-12.648,3.0,2.851,7.0,3.418,-1.698,4.935,-2.0,4.582,-5.388,-236.804,-0.4,1.709,-0.849,2.714,-4.0,2.24,-2.769,1981.022,-0.571,0.778,-2.492,-15.499,4.0,0.997,-8.358,-543.634,133.333,,0,0,0,0,0,1,-579.38,-579.38,0,0.0,0.0,-4.008,0.87,3.271,-0.737,0.652,1.522,0.144,0.421,0.94,1.084,0.779,1.2,1.327,0.295,-0.67,0.111,4.209,-3.435,0.774,1.333,1.0,2.333,0.152,0.995,1.147,0.553,1.024,1.578,7.11,-5.802,1.308,1.067,0.8,1.867,0.143,0.932,1.075,0.556,1.029,1.585,-0.18490041923522993,1.5999999999999996,-1.687,0.85,-77.385,22.667
74797,2008,79.362,34.687,0,310.304,2,-5.232,8,3,16.333,49,-1.021,-11.742,19.353,-1.0,-1.27,-25.29,-141.718,-0.25,77.785,28.803,-2.629,4.174,-10.218,3.0,5.697,6.0,-0.681,-7.828,7.486,-2.0,-0.851,-18.412,-418.446,-0.4,-0.341,-3.914,4.73,-4.0,-0.428,-10.14,489.142,-0.571,-5.842,-5.934,-15.915,3.0,-7.361,-17.107,-279.358,100.0,,1,0,1,1,0,1,-474.875,-474.875,0,0.0,0.0,-6.054,0.719,3.887,-2.167,0.719,1.437,0.157,0.462,0.953,1.11,0.76,1.221,2.057,0.236,-0.989,0.017,6.331,-4.065,2.266,1.0,1.0,2.0,0.166,1.01,1.177,0.625,1.029,1.653,7.3,-4.687,2.613,0.8,0.8,1.6,0.161,0.981,1.142,0.577,0.95,1.527,-0.11516766929626021,1.1740000000000004,-0.449,0.424,-20.596,11.307
146985,2008,89.268,51.581,0,302.042,2,-5.218,2,0,0.0,1,0.971,9.069,16.572,0.0,1.1,21.333,-107.332,0.0,90.952,56.454,-4.468,5.2,-14.021,4.0,1.132,8.0,0.647,6.046,3.527,-1.3,0.73,13.278,-147.265,-0.245,0.323,3.023,1.397,-4.0,0.363,6.226,-527.17,-0.5,6.48,6.228,-15.153,4.0,7.259,12.074,-1338.604,100.0,,0,0,1,0,1,1,-524.762,-524.762,0,0.0,0.0,-3.391,0.769,3.138,-0.253,0.769,1.538,0.15,0.402,0.924,1.075,0.785,1.187,1.157,0.283,-0.572,0.111,3.349,-3.099,0.25,1.0,1.0,2.0,0.159,0.98,1.139,0.511,1.0,1.511,6.951,-6.432,0.519,1.067,1.067,2.133,0.147,0.907,1.054,0.572,1.118,1.69,0.05665724945068007,1.2000000000000002,-2.288,1.45,-104.954,38.667
78956,2008,64.001,86.081,0,272.147,2,-2.838,2,1,6.0,6,-2.127,-0.589,18.801,-1.0,-3.216,-0.68,-127.863,-0.25,62.162,86.09,-3.714,4.6,-11.691,3.0,4.097,7.0,-1.418,-0.393,6.677,-2.0,-2.168,-0.454,-258.798,-0.4,-0.709,-0.196,4.129,-4.0,-1.096,-0.227,-12903.125,-0.571,-4.939,1.224,-15.788,4.0,-7.717,1.422,-385.355,133.333,,1,0,1,1,1,1,-426.736,-426.736,0,0.0,0.0,-4.251,0.87,3.148,-1.103,0.652,1.522,0.15,0.429,0.951,1.101,0.776,1.204,1.416,0.295,-0.709,0.111,4.445,-3.292,1.154,1.333,1.0,2.333,0.159,1.008,1.166,0.568,1.027,1.595,7.242,-5.363,1.879,1.067,0.8,1.867,0.15,0.951,1.101,0.554,1.003,1.557,-0.16220332527160997,1.5999999999999996,-1.534,0.85,-70.367,22.667
